Date,Time,Open,High,Low,Close,Volume
2018.02.13,0:00,6525.82,6568.5,6468.58,6559.62,106522
2018.02.14,0:00,6553.28,6687.18,6449.4,6672.55,108940
2018.02.15,0:00,6675.22,6820.75,6664.5,6814.12,100623
2018.02.16,0:00,6810.25,6854.12,6756.12,6780.62,95875
2018.02.19,0:00,6776.38,6812.25,6751.88,6773.12,25824
2018.02.20,0:00,6775.12,6838.12,6716.88,6785.88,99386
2018.02.21,0:00,6783.12,6878.42,6735.55,6748.55,99155
2018.02.22,0:00,6749.62,6826,6688.5,6790.25,104106
2018.02.23,0:00,6787.75,6906.28,6777.12,6903.4,78915
2018.02.26,0:00,6913.02,7002.08,6885.02,6998.45,75220
2018.02.27,0:00,6997.38,7002.62,6898.55,6907.55,107811
2018.02.28,0:00,6907.88,6964.85,6852.48,6874.22,105891
2018.03.01,0:00,6873.6,6892.98,6684.62,6760.62,147395
2018.03.02,0:00,6758.25,6819.62,6641.62,6801.75,150026
2018.03.05,0:00,6791.38,6901.88,6739.12,6877.75,120639
2018.03.06,0:00,6877.82,6936.42,6869.42,6906.8,108515
2018.03.07,0:00,6851.98,6934.02,6795.6,6920.02,124976
2018.03.08,0:00,6919.65,6973.5,6911.02,6969.12,90484
2018.03.09,0:00,6967.88,7099.62,6960.12,7093.12,62165
2018.03.12,0:00,7095.05,7155.88,7083.8,7132,68872
2018.03.13,0:00,7130.02,7184.75,7022.75,7042.88,95102
2018.03.14,0:00,7033.7,7093.2,7009.5,7032.88,117649
2018.03.15,0:00,7032.5,7074.88,6999.5,7051.25,91609
2018.03.16,0:00,7048.18,7060.38,7010.12,7020.88,76549
2018.03.19,0:00,7018.8,7019.3,6802.12,6896.38,121848
2018.03.20,0:00,6892.45,6909.88,6843.62,6898.38,101380
2018.03.21,0:00,6892.48,6930.88,6824.12,6863.5,95791
2018.03.22,0:00,6863.38,6894.88,6670.62,6679.75,151232
2018.03.23,0:00,6677.55,6705.68,6506,6537.62,173229
2018.03.26,0:00,6536.05,6762.88,6511.68,6761,147390
2018.03.27,0:00,6759.62,6833,6472.62,6534,152518
2018.03.28,0:00,6531.5,6563.38,6408.12,6474.88,176464
2018.03.29,0:00,6477.68,6642.25,6431.42,6560,144290
2018.04.02,0:00,6546.25,6577.12,6317,6403.62,127431
2018.04.03,0:00,6395.82,6487,6342.7,6460.88,135835
2018.04.04,0:00,6456,6580.12,6295.62,6569.4,149071
2018.04.05,0:00,6569.9,6642.75,6547.25,6593.38,125879
2018.04.06,0:00,6593.92,6598.8,6398.38,6440.88,147547
2018.04.09,0:00,6452.2,6607.62,6450.45,6483.12,118471
2018.04.10,0:00,6478.12,6640.12,6460.88,6611.12,139523
2018.04.11,0:00,6614.5,6651.88,6539.62,6582.38,112682
2018.04.12,0:00,6584.68,6682.25,6578.38,6661.12,93871
2018.04.13,0:00,6655.05,6701.95,6596.12,6628.12,102230
2018.04.16,0:00,6663.5,6708.55,6629.18,6692.05,88580
2018.04.17,0:00,6691.42,6834,6687.8,6814.8,76760
2018.04.18,0:00,6807.68,6856.88,6787,6835.88,77386
2018.04.19,0:00,6844.75,6855.75,6746.75,6768.25,94830
2018.04.20,0:00,6768.88,6781.52,6640,6670.12,95279
2018.04.23,0:00,6699.5,6722.38,6611.38,6654.75,94895
2018.04.24,0:00,6652.55,6712.22,6460.98,6520.62,127000
2018.04.25,0:00,6518.12,6570.62,6423.5,6567.38,129542
2018.04.26,0:00,6577.95,6743.05,6554.82,6737.18,97364
2018.04.27,0:00,6738.88,6766.88,6616.82,6662.08,98152
2018.04.30,0:00,6662.1,6712.38,6590.25,6599.05,94010
2018.05.01,0:00,6604.05,6735.75,6574.3,6714.5,92642
2018.05.02,0:00,6711.38,6725.95,6621.88,6625,96344
2018.05.03,0:00,6627.25,6668.88,6537.12,6664.5,117766
2018.05.04,0:00,6663.25,6783.95,6608.12,6771.45,94028
2018.05.07,0:00,6771.58,6846.62,6767.95,6813.62,84224
2018.05.08,0:00,6813.12,6832.62,6767.42,6818.05,97363
2018.05.09,0:00,6817,6897.88,6805.38,6893,76670
2018.05.10,0:00,6892.88,6967.38,6885.18,6948.38,69686
2018.05.11,0:00,6943,6973.25,6922.12,6953.88,69395
2018.05.14,0:00,6951.25,7008.62,6949.88,6963.12,61781
2018.05.15,0:00,6962.5,6970.5,6850.5,6887.5,87811
2018.05.16,0:00,6887.88,6946.12,6868.12,6925.88,68411
2018.05.17,0:00,6925.92,6953.75,6867.12,6896.25,72185
2018.05.18,0:00,6897.2,6928.25,6855.25,6866.62,74039
2018.05.21,0:00,6911.7,6949.62,6873.62,6906.12,62616
2018.05.22,0:00,6904.88,6947.12,6882.75,6900.12,59061
2018.05.23,0:00,6897.62,6954.62,6822.38,6949.75,89066
2018.05.24,0:00,6949.12,6967.25,6880.38,6949.62,82724
2018.05.25,0:00,6949.5,6997.62,6937.75,6952.38,75102
2018.05.28,0:00,6983,7001.38,6964.38,6987.12,26642
2018.05.29,0:00,6982.38,6987.62,6884.5,6941.25,117547
2018.05.30,0:00,6940.9,6988.12,6911.4,6976.88,83764
2018.05.31,0:00,6972.2,7018,6952.58,6976.5,88804
2018.06.01,0:00,6976.55,7084.88,6971.92,7076.32,66896
2018.06.04,0:00,7073.75,7147.18,7067,7144,61900
2018.06.05,0:00,7144.3,7182.68,7132.68,7178.05,56737
2018.06.06,0:00,7177.45,7218.25,7138.58,7212.88,60420
2018.06.07,0:00,7212.62,7230.12,7113.68,7158.25,79272
2018.06.08,0:00,7156.5,7160.38,7074.8,7147.88,58916
2018.06.11,0:00,7131,7188.88,7122,7165.38,60804
2018.06.12,0:00,7166.62,7215.88,7154.38,7214.5,57786
2018.06.13,0:00,7214.88,7262.12,7191.75,7203.88,59679
2018.06.14,0:00,7202.38,7291.88,7175.62,7282,67204
2018.06.15,0:00,7280.25,7288.25,7215.62,7255.12,77953
2018.06.18,0:00,7249.25,7263.12,7184.38,7249,61537
2018.06.19,0:00,7250.25,7253.62,7135.5,7231.5,103098
2018.06.20,0:00,7231.12,7310.5,7203,7289.12,72984
2018.06.21,0:00,7290.75,7333.75,7203,7204.38,101623
2018.06.22,0:00,7204,7251,7174.62,7198.88,74176
2018.06.25,0:00,7197.62,7198.12,6975.12,7047.88,124604
2018.06.26,0:00,7045.12,7108.38,7019,7070.38,106293
2018.06.27,0:00,7076.12,7129.88,6966.38,6977.12,136426
2018.06.28,0:00,6976.75,7055,6934.62,7036.25,129271
2018.06.29,0:00,7036.65,7102.38,7024.28,7051.62,100299
2018.07.02,0:00,7047.18,7099.38,6966.92,7096,104865
2018.07.03,0:00,7094.25,7145.38,7002.12,7002.62,78566
2018.07.04,0:00,7001.5,7032.12,6994.5,7022.12,28555
2018.07.05,0:00,7020.88,7107.12,6995.75,7105.12,96682
2018.07.06,0:00,7096.75,7217.5,7080.88,7211.88,92208
2018.07.09,0:00,7212.25,7282.38,7212,7281.25,68402
2018.07.10,0:00,7279.88,7314.5,7238.12,7251.62,70844
2018.07.11,0:00,7234.88,7270.75,7184.62,7235.5,103021
2018.07.12,0:00,7238.75,7369.38,7229.88,7364.75,79513
2018.07.13,0:00,7364.12,7395.5,7349.38,7374,71073
2018.07.16,0:00,7380.5,7395,7298,7302.88,72988
2018.07.17,0:00,7302,7418.38,7275.12,7406.38,79917
2018.07.18,0:00,7406.62,7419.62,7365.62,7382.75,64539
2018.07.19,0:00,7385.5,7399.5,7339.88,7352.12,80395
2018.07.20,0:00,7366.38,7399.88,7335.88,7345.12,82114
2018.07.23,0:00,7355.38,7418.75,7297.12,7407.38,72358
2018.07.24,0:00,7405,7476.12,7373.62,7396.62,86734
2018.07.25,0:00,7396.38,7516.62,7383.62,7471.88,77275
2018.07.26,0:00,7399.5,7435.62,7349.5,7413.12,94273
2018.07.27,0:00,7416.62,7455.12,7252.75,7289.12,102725
2018.07.30,0:00,7281.25,7297.62,7156.62,7197.5,100359
2018.07.31,0:00,7198.42,7286.68,7178.8,7281.18,88286
2018.08.01,0:00,7281.8,7295.38,7232.62,7276.62,93725
2018.08.02,0:00,7275.62,7386.38,7205.75,7384,94955
2018.08.03,0:00,7383.25,7407.25,7354.88,7394,75852
2018.08.06,0:00,7396.08,7440.62,7378.45,7434.12,64216
2018.08.07,0:00,7432.5,7478.12,7431.38,7470.88,57887
2018.08.08,0:00,7468.85,7486.75,7433.72,7453.12,55463
2018.08.09,0:00,7453.25,7497.88,7449.38,7462,51948
2018.08.10,0:00,7461.52,7462.02,7380.65,7417.28,83137
2018.08.13,0:00,7414.9,7468.78,7368.78,7408.5,93749
2018.08.14,0:00,7409.78,7454.88,7387.02,7452.38,71433
2018.08.15,0:00,7449.12,7452.12,7305.88,7369.62,103499
2018.08.16,0:00,7366.8,7423.32,7351.18,7370.58,79675
2018.08.17,0:00,7370.78,7395.7,7310.78,7376.15,78246
2018.08.20,0:00,7379.15,7409.78,7340.62,7369.25,67841
2018.08.21,0:00,7369.15,7441.52,7357.52,7366.28,59163
2018.08.22,0:00,7359.48,7434.12,7340.72,7422.88,69392
2018.08.23,0:00,7422.38,7465.38,7401.88,7414.5,64856
2018.08.24,0:00,7416.62,7490.62,7412.62,7487.12,52147
2018.08.27,0:00,7490.25,7559.88,7489.88,7559.12,50475
2018.08.28,0:00,7559.25,7587.88,7555.38,7571.25,51793
2018.08.29,0:00,7571.68,7665.25,7571.42,7663.25,49999
2018.08.30,0:00,7664.12,7689.62,7618.88,7634.75,72578
2018.08.31,0:00,7633.75,7674.88,7627.12,7661,67904
2018.09.03,0:00,7662.75,7680.38,7652.12,7675,23883
2018.09.04,0:00,7673.68,7686.18,7579.68,7635.02,83045
2018.09.05,0:00,7634.9,7636.02,7497.38,7530.12,93728
2018.09.06,0:00,7523,7538.38,7403.82,7448.82,102498
2018.09.07,0:00,7448.58,7489.88,7388.58,7434.48,109419
2018.09.10,0:00,7428.22,7479,7409.12,7454.38,87331
2018.09.11,0:00,7454.72,7519.62,7399.35,7509,79266
2018.09.12,0:00,7510.12,7536.38,7421.12,7477.75,98768
2018.09.13,0:00,7477.25,7577.92,7465.12,7561.18,77932
2018.09.14,0:00,7558.68,7594.42,7511.7,7540.82,63287
2018.09.17,0:00,7529.2,7543.5,7426.62,7432,74472
2018.09.18,0:00,7431.02,7531.12,7389.88,7495.5,80188
2018.09.19,0:00,7495.75,7512.88,7439.62,7497.25,66576
2018.09.20,0:00,7498,7584.62,7482.38,7581.38,62327
2018.09.21,0:00,7572.25,7605.25,7517.38,7519.62,67938
2018.09.24,0:00,7507.62,7564.12,7442.38,7561.75,76473
2018.09.25,0:00,7561.38,7574.25,7522.88,7569.12,63123
2018.09.26,0:00,7569,7638.38,7547.5,7560.75,69220
2018.09.27,0:00,7560.85,7657.38,7556.48,7635,66625
2018.09.28,0:00,7633.88,7648.62,7588.12,7635.38,81661
2018.10.01,0:00,7644,7701.12,7624.32,7645.95,67637
2018.10.02,0:00,7644.48,7685.75,7601.98,7630.62,83692
2018.10.03,0:00,7628.38,7676.62,7614.12,7624.38,81735
2018.10.04,0:00,7623.25,7623.38,7432.12,7498.12,118642
2018.10.05,0:00,7496.88,7515.12,7323.62,7413.62,126145
2018.10.08,0:00,7421.38,7430.25,7264.62,7369.38,137222
2018.10.09,0:00,7368.8,7431.38,7314.62,7370.38,126376
2018.10.10,0:00,7370.88,7388.5,6976.62,6980.38,167065
2018.10.11,0:00,7007.62,7114.5,6888.25,7022.62,128660
2018.10.12,0:00,7022.38,7179.88,7013.88,7155,157462
2018.10.15,0:00,7159.12,7160.25,7043.5,7052.25,146105
2018.10.16,0:00,7055.12,7339.95,7045.75,7323.7,129959
2018.10.17,0:00,7325.58,7351.2,7204.62,7297.5,143129
2018.10.18,0:00,7290.05,7291.42,7077.92,7137.3,147209
2018.10.19,0:00,7135.55,7230.32,7077.62,7090.12,147929
